id,user_id,opp_id,user_strat,opp_strat,complete,seen_bit,created_at,updated_at,stage_id,user_time_left,opp_time_left,user_history,opp_history,fb_friend,same_parity,mutual_friends
3686,255,255,f,f,f,f,2.665165556,2.665165556,1,,,,,,,
3687,196,254,,t,f,f,2.6652464,2.665246563,2,,,,,,,
3546,228,223,f,f,t,t,2.650497245,2.665446447,4,214,80,0,0,t,f,168
3594,231,2,f,f,t,t,2.653482442,2.666044525,4,107,95,0,40,t,f,31
3601,231,2,f,t,t,t,2.653645336,2.670573912,6,93,88,0,20,t,f,31
3444,170,220,,f,f,f,2.639737431,2.639737569,4,,,,,,,
3676,4,228,f,f,t,t,2.664412812,2.671605012,6,67,184,0,0,f,t,19
3451,8,220,,f,f,f,2.639864236,2.639864468,4,,,,,,,
3448,249,249,t,t,t,t,2.639831516,2.6398875,1,,,,,f,t,
3452,250,250,f,f,f,f,2.639917245,2.639917245,1,,,,,,,
3592,243,252,t,f,t,f,2.653398935,2.680910417,5,235,200,0,100,f,f,1
3477,243,2,f,f,t,t,2.641932199,2.681988993,3,242,27,0,20,f,f,4
3457,90,250,,f,f,f,2.640182951,2.640183067,2,,,,,,,
3562,1,5,t,t,t,t,2.652181713,2.684279479,5,192,74,40,40,t,t,84
3977,59,260,,f,f,f,2.70153235,2.701532535,3,,,,,,,
3466,230,220,,f,f,f,2.641293588,2.641293727,4,,,,,,,
3688,132,255,f,f,t,f,2.665809491,2.856391262,2,138,250,40,0,f,f,0
3980,57,260,,f,f,f,2.701632025,2.701632488,3,,,,,,,
4039,117,86,t,f,t,t,2.710497072,3.505595498,2,185,174,100,0,f,f,0
3489,250,224,,t,f,f,2.642208472,2.642208715,5,,,,,,,
4027,117,2,t,f,t,t,2.708206447,2.992784352,4,179,168,0,40,f,f,13
3496,127,224,,t,f,f,2.642438079,2.642438264,5,,,,,,,
3984,137,260,,f,f,f,2.701690451,2.701690729,3,,,,,,,
3584,206,252,t,t,t,f,2.653087361,4.180925208,5,220,181,0,40,f,t,1
3464,99,220,f,f,t,t,2.640890729,3.569673287,4,217,119,0,0,f,f,0
3456,209,244,t,f,t,f,2.640138692,4.184079734,4,192,108,100,0,t,f,98
3511,201,224,,t,f,f,2.643029525,2.643030845,6,,,,,,,
3514,215,231,,f,f,f,2.645358461,2.645358576,6,,,,,,,
3337,231,2,t,f,t,t,2.631549005,2.645812361,6,164,198,0,20,t,f,31
3998,219,219,f,t,t,t,2.702147523,2.70218294,1,,,,,f,t,
3520,251,251,f,t,t,t,2.646096481,2.647011343,1,,,,,f,t,
3527,251,251,f,t,t,t,2.647071898,2.647685243,1,,,,,f,t,
3530,251,251,f,t,t,t,2.647744711,2.647778738,1,,,,,f,t,
3531,251,251,t,t,t,t,2.647838368,2.647899606,1,,,,,f,t,
3534,251,251,t,t,t,t,2.648041157,2.648291771,1,,,,,f,t,
4004,219,219,f,t,f,f,2.703120556,2.703120556,1,,,,,,,
3544,252,252,f,t,t,t,2.650004954,2.650061516,1,,,,,f,t,
4010,269,269,f,f,f,f,2.706354387,2.706354387,1,,,,,,,
4075,117,117,t,t,t,t,2.727451968,3.133578368,1,,,,,f,t,
3548,2,223,f,f,t,t,2.650584722,2.651202569,4,162,164,20,0,t,f,18
3605,4,223,f,f,t,t,2.65392875,2.654510359,5,97,126,0,0,t,f,5
4012,138,86,,f,f,f,2.706789931,2.70679015,3,,,,,,,
3553,34,5,,t,f,f,2.651380035,2.651380139,6,,,,,,,
3541,223,2,f,f,t,t,2.649531169,2.651573102,2,168,166,100,20,t,f,22
3508,237,224,t,t,t,t,2.642919664,3.151446157,6,244,173,0,100,f,f,3
3560,253,253,f,f,t,t,2.652120926,2.652309132,1,,,,,f,t,
4015,149,86,,f,f,f,2.706861748,2.70686191,3,,,,,,,
3570,253,253,f,f,t,t,2.652368125,2.652413125,1,,,,,f,t,
3521,231,2,f,t,t,t,2.646107859,2.652474306,3,140,155,0,20,t,f,31
3632,228,224,f,f,t,t,2.656671516,3.151446238,6,240,172,0,100,f,t,0
3578,147,252,,t,f,f,2.652637211,2.652637419,5,,,,,,,
3580,70,252,,t,f,f,2.652864549,2.652864711,5,,,,,,,
3569,4,252,f,f,t,f,2.652339097,2.652959062,6,117,241,0,0,t,t,3
3649,114,231,f,f,t,t,2.6595225,3.203754063,3,250,-246,0,0,f,f,1
4021,62,86,,f,f,f,2.707141296,2.707141481,6,,,,,,,
4025,50,86,,f,f,f,2.707438009,2.707438194,6,,,,,,,
3587,204,253,,f,f,f,2.653242014,2.653242234,2,,,,,,,
3595,121,252,,f,f,f,2.653488935,2.653489028,5,,,,,,,
4033,230,5,,t,f,f,2.709447025,2.709447234,5,,,,,,,
3586,220,252,f,t,t,f,2.653221262,2.655111042,5,214,222,60,0,f,t,0
4034,55,5,,t,f,f,2.709474896,2.709475243,5,,,,,,,
3623,195,224,,f,f,f,2.656216331,2.656216782,6,,,,,,,
4035,204,5,,t,f,f,2.709499155,2.709500255,5,,,,,,,
3634,37,224,,f,f,f,2.656771458,2.656771597,6,,,,,,,
4040,242,86,,f,f,f,2.710519444,2.710519722,2,,,,,,,
4050,270,270,f,f,t,t,2.716630532,2.718010833,1,,,,,f,t,
3654,75,245,,f,f,f,2.66065206,2.660652199,5,,,,,,,
4053,270,270,t,f,t,t,2.718404375,2.718565845,1,,,,,f,t,
3667,221,237,,t,f,f,2.662777778,2.66277816,5,,,,,,,
3668,179,237,,t,f,f,2.662896088,2.662896481,5,,,,,,,
3671,254,254,f,f,t,t,2.663306458,2.663474225,1,,,,,f,t,
4059,271,271,f,t,f,f,2.719989144,2.719989144,1,,,,,,,
3683,232,2,,f,f,f,2.664640833,2.664640972,2,,,,,,,
3685,255,255,t,t,t,t,2.66483463,2.665105278,1,,,,,f,t,
4066,194,194,t,f,t,t,2.724721528,2.725606192,1,,,,,f,t,
3642,223,4,f,f,t,t,2.657993796,2.666857083,6,106,84,0,0,t,f,8
4073,117,117,f,f,t,t,2.726633102,2.72739287,1,,,,,f,t,
4076,230,231,,f,f,f,2.727587523,2.727587731,6,,,,,,,
4081,226,231,,f,f,f,2.728147512,2.728147685,6,,,,,,,
4090,7,231,,f,f,f,2.729067639,2.729068125,6,,,,,,,
4092,9,231,,f,f,f,2.729068333,2.729068495,6,,,,,,,
4094,6,231,,f,f,f,2.729068681,2.729068854,6,,,,,,,
4095,13,231,,f,f,f,2.729068738,2.729068889,6,,,,,,,
4100,19,231,,f,f,f,2.729069931,2.729070127,6,,,,,,,
4106,24,231,,f,f,f,2.72907081,2.729071042,6,,,,,,,
4099,18,231,f,f,t,f,2.729069699,6.069613681,6,2,223,100,0,f,f,3
3695,20,83,t,f,t,f,2.669470613,6.330273507,3,167,205,60,40,f,f,1
3983,211,260,t,f,t,f,2.701676528,6.450182616,3,230,230,0,0,f,f,3
3454,211,220,f,f,t,f,2.639968391,6.450402894,4,214,227,0,0,f,f,0
4041,73,86,f,f,t,f,2.710566111,7.207827801,2,242,209,0,0,f,f,5
4107,27,231,t,f,t,f,2.729071204,7.378313912,6,139,250,0,0,t,t,23
3656,38,245,t,f,t,f,2.660790312,9.271600694,4,116,163,100,0,f,f,0
3596,217,252,t,f,t,f,2.653514653,10.25840723,5,131,167,100,20,f,f,0
3509,217,224,t,t,t,f,2.642976134,10.2586716,6,59,200,100,60,f,f,0
3579,38,1,f,t,t,t,2.65265213,10.33407219,2,159,143,20,20,t,f,164
4109,29,231,,f,f,f,2.729071597,2.729072025,6,,,,,,,
3462,150,220,,f,f,f,2.640782801,2.640782975,4,,,,,,,
4069,62,194,,f,f,f,2.725792164,2.725792384,2,,,,,,,
3465,246,244,,f,f,f,2.64109191,2.641092106,5,,,,,,,
4126,42,231,f,f,t,t,2.729074757,4.408069352,6,159,93,100,0,f,f,1
3468,24,220,,f,f,f,2.641393553,2.641393727,4,,,,,,,
4070,54,194,,t,f,f,2.725853646,2.725853819,3,,,,,,,
3469,50,224,,t,f,f,2.641427836,2.641428067,5,,,,,,,
3691,228,223,f,f,t,t,2.667703704,2.671704687,5,148,43,0,20,t,f,168
3693,228,223,f,f,t,t,2.66791441,2.671849271,6,135,30,0,0,t,f,168
3690,228,2,f,f,t,t,2.667702581,2.681251944,5,161,48,0,40,t,t,55
3485,105,224,,t,f,f,2.642116678,2.642116875,5,,,,,,,
3655,95,245,t,f,t,t,2.660724549,3.572535486,6,146,237,60,0,f,t,0
8959,280,319,,f,f,f,2.867746343,2.867746528,6,,,,,,,
4056,216,236,,f,f,f,2.718931667,2.718931898,6,,,,,,,
3497,172,224,,t,f,f,2.642592106,2.64259228,6,,,,,,,
4057,271,271,f,t,t,t,2.719818079,2.71991809,1,,,,,f,t,
3502,215,224,,t,f,f,2.642741863,2.642742141,6,,,,,,,
3504,199,224,,t,f,f,2.642797419,2.642797743,6,,,,,,,
3627,192,224,f,f,t,t,2.656455694,3.151446528,6,231,159,0,0,f,t,0
3513,63,220,,f,f,f,2.64436691,2.644367118,4,,,,,,,
4062,89,231,,f,f,f,2.723791285,2.723791458,5,,,,,,,
3516,251,251,f,f,t,t,2.64552566,2.645882211,1,,,,,f,t,
3472,219,244,f,f,t,t,2.641475116,2.964142859,6,232,229,0,0,t,f,122
4063,117,231,f,f,t,t,2.723841273,2.805926273,4,145,75,0,0,f,t,1
3525,223,2,f,t,t,t,2.646460417,2.647599178,4,176,201,0,0,t,f,22
3697,108,83,t,f,t,t,2.669757708,3.155098866,3,207,157,100,0,f,f,3
4087,4,231,t,f,t,t,2.729063507,4.408068912,6,250,197,0,0,t,f,93
3539,251,251,f,t,f,f,2.64866419,2.64866419,1,,,,,,,
4065,226,231,,f,f,f,2.72392816,2.723928333,2,,,,,,,
3603,2,223,f,f,t,t,2.653698565,2.654288206,2,114,137,60,0,t,f,18
3542,252,252,t,t,t,t,2.649757465,2.649855856,1,,,,,f,t,
3543,252,252,f,f,t,t,2.649915567,2.649944896,1,,,,,f,t,
3535,2,223,t,f,t,t,2.648334259,2.650225544,5,187,174,40,100,t,f,18
3545,252,252,f,t,f,f,2.650420162,2.650420162,1,,,,,,,
3473,244,224,f,t,t,t,2.641574745,2.65528478,5,226,195,0,100,f,t,2
3643,95,231,t,f,t,t,2.659238947,2.805926366,4,105,44,20,0,f,t,1
3540,4,223,f,f,t,t,2.648770382,2.651256354,6,159,181,0,100,t,f,5
3498,167,224,f,t,t,t,2.642617396,3.151446389,6,174,79,0,60,f,f,0
15961,421,421,f,f,t,t,3.321861424,3.321899375,1,,,,,f,t,
3609,136,224,,f,f,f,2.655681701,2.655681921,2,,,,,,,
11656,235,355,,t,f,f,3.128186481,3.128186597,6,,,,,,,
3567,21,5,t,t,t,t,2.652302465,3.15053985,5,46,221,60,80,f,t,35
3555,179,5,,t,f,f,2.65142022,2.651420428,6,,,,,,,
4080,227,231,,f,f,f,2.728128947,2.728129109,6,,,,,,,
3557,246,220,,f,f,f,2.651539132,2.651539421,4,,,,,,,
3519,231,2,f,t,t,t,2.646040579,2.651573206,2,141,146,0,20,t,f,31
3488,182,224,f,t,t,t,2.642184433,3.151900394,5,232,107,0,100,f,t,0
3538,231,4,t,f,t,t,2.648634086,2.651973692,6,128,127,0,0,t,f,92
4083,0,231,,f,f,f,2.729062766,2.72906294,6,,,,,,,
3559,46,231,,f,f,f,2.652114097,2.652114294,3,,,,,,,
3612,94,224,f,f,t,t,2.655754769,3.153833808,2,179,57,0,0,f,t,0
3571,196,1,,f,f,f,2.652389815,2.652390012,5,,,,,,,
4101,16,231,t,f,t,t,2.72907,4.408069201,6,97,10,100,0,f,f,1
3576,208,252,,t,f,f,2.652598299,2.652598495,5,,,,,,,
3619,231,220,f,f,t,t,2.65598088,3.569673426,4,100,200,0,0,f,f,0
3582,154,252,,t,f,f,2.652897604,2.652898009,5,,,,,,,
3653,108,245,t,f,t,t,2.660561655,3.57211316,2,237,240,100,0,f,f,0
3549,4,223,f,f,t,t,2.65065765,2.653037303,4,147,157,0,0,t,f,5
4091,11,231,f,f,t,t,2.729068067,4.408069051,6,138,172,20,20,f,t,2
4089,8,231,,f,f,f,2.729067558,2.729067743,6,,,,,,,
3550,84,5,f,t,t,t,2.651309132,3.672843611,6,206,250,0,80,f,f,1
4058,224,236,f,t,t,t,2.719948102,4.273518252,3,247,243,0,0,f,t,4
3583,252,2,f,t,t,t,2.652926562,2.654019514,2,221,120,0,40,t,t,7
4093,10,231,,f,f,f,2.729068449,2.729068634,6,,,,,,,
3614,124,224,,f,f,f,2.655833542,2.655833704,2,,,,,,,
4098,12,231,,f,f,f,2.72906956,2.729069734,6,,,,,,,
3618,159,224,,f,f,f,2.655971065,2.655971215,2,,,,,,,
3621,137,224,,f,f,f,2.656130312,2.656130486,6,,,,,,,
4103,15,231,,f,f,f,2.729070382,2.729070532,6,,,,,,,
3624,181,224,,t,f,f,2.656257535,2.656257789,6,,,,,,,
1179,1,69,f,t,t,t,1.623957292,2.65717066,5,22,216,60,0,t,t,66
4110,25,231,,f,f,f,2.729071586,2.729071887,6,,,,,,,
4111,28,231,,f,f,f,2.729071748,2.72907206,6,,,,,,,
3661,178,237,,t,f,f,2.6622961,2.66229625,2,,,,,,,
3663,81,237,,t,f,f,2.662406424,2.662406597,4,,,,,,,
3664,15,237,,t,f,f,2.662608657,2.662608808,6,,,,,,,
3672,254,254,f,t,f,f,2.663533287,2.663533287,1,,,,,,,
3677,8,228,,f,f,f,2.664452072,2.664452245,6,,,,,,,
4115,34,231,,f,f,f,2.729072674,2.729072905,6,,,,,,,
3678,141,228,,f,f,f,2.664486238,2.664486458,6,,,,,,,
3159,192,2,t,f,t,t,2.617233403,2.664593588,2,250,71,0,20,t,t,19
3604,231,2,f,f,t,t,2.653727986,2.664593715,2,111,99,0,40,t,f,31
3192,223,228,f,f,t,t,2.618478924,2.664750405,4,231,247,0,0,t,f,167
4117,30,231,,f,f,f,2.729072928,2.729073218,6,,,,,,,
4121,39,231,,f,f,f,2.729073854,2.729074097,6,,,,,,,
4124,40,231,,f,f,f,2.729074352,2.729074525,6,,,,,,,
3577,63,252,,t,f,f,2.652616898,2.65261706,5,,,,,,,
4146,66,231,,f,f,f,2.72907765,2.72907787,6,,,,,,,
3589,107,252,,t,f,f,2.653291759,2.653292257,5,,,,,,,
4147,62,231,,f,f,f,2.729077697,2.729077998,6,,,,,,,
3694,2,223,f,f,t,t,2.668208704,2.671232755,5,61,66,60,40,t,f,18
3692,228,223,f,f,t,t,2.66780044,2.671436632,2,164,53,0,60,t,f,168
4113,26,231,t,f,t,t,2.729072199,5.840124178,6,63,29,40,20,f,f,3
4105,20,231,t,f,t,f,2.729070741,6.33122316,6,82,177,60,0,f,f,1
3648,74,231,t,f,t,f,2.659490174,7.396081968,4,49,263,0,0,f,f,23
4122,38,231,t,f,t,f,2.729074086,9.272167975,6,215,78,80,0,f,f,13
3607,2,223,f,f,t,t,2.654135185,2.654393438,4,110,113,40,0,t,f,18
3593,224,252,t,t,t,f,2.653461042,2.655518125,5,174,201,100,100,f,t,1
13789,281,366,,t,f,f,3.255513437,3.255513669,5,,,,,,,
4061,156,231,,f,f,f,2.723737697,2.723737824,6,,,,,,,
3611,52,224,,f,f,f,2.65573015,2.655730324,2,,,,,,,
3613,168,224,,f,f,f,2.65579831,2.655798472,2,,,,,,,
4177,96,231,t,f,t,t,2.729083704,4.408069745,6,130,251,0,0,f,f,0
3615,188,224,,f,f,f,2.655885544,2.655885752,2,,,,,,,
4163,82,231,f,f,t,t,2.729080764,2.800841215,6,168,26,0,0,f,f,1
3626,130,224,,f,f,f,2.656409641,2.656409815,6,,,,,,,
4079,228,231,,f,f,f,2.728103565,2.728103657,6,,,,,,,
3628,93,224,,f,f,f,2.656482361,2.656482546,6,,,,,,,
4171,91,231,f,f,t,t,2.729082488,3.087234838,6,145,-368,0,0,f,t,11
4176,95,231,t,f,t,t,2.729083426,2.800841076,6,129,54,80,0,f,t,1
4097,17,231,,f,f,f,2.72906941,2.729069525,6,,,,,,,
4179,97,231,t,f,t,t,2.729083866,2.810185,6,243,183,0,0,f,t,0
4170,86,231,f,f,t,t,2.729082396,4.408069618,6,103,93,0,0,f,f,1
8963,314,314,f,f,f,f,2.868099271,2.868099271,1,,,,,,,
2451,69,110,f,t,t,t,2.481360463,3.021596146,5,177,168,100,100,f,f,0
4104,23,231,,f,f,f,2.729070637,2.729070752,6,,,,,,,
4154,69,231,f,f,t,t,2.729078681,3.449413229,6,131,9,0,0,f,t,1
3647,53,231,,f,f,f,2.659458542,2.659458704,5,,,,,,,
3652,224,224,f,f,f,f,2.659899664,2.659899664,1,,,,,,,
4112,31,231,,f,f,f,2.72907213,2.729072234,6,,,,,,,
3662,125,237,,t,f,f,2.662350926,2.662351111,3,,,,,,,
4187,99,231,f,f,t,t,2.72908566,3.087235069,6,157,-26,0,0,f,t,1
3665,52,237,,t,f,f,2.662660706,2.66266088,3,,,,,,,
3669,254,254,f,f,t,t,2.66306044,2.663247164,1,,,,,f,t,
4114,32,231,,f,f,f,2.729072546,2.729072824,6,,,,,,,
3675,127,254,,t,f,f,2.66422765,2.664227836,2,,,,,,,
3674,228,228,f,t,t,t,2.664214907,2.664247407,1,,,,,f,t,
3673,255,255,f,f,t,t,2.664021192,2.664773762,1,,,,,f,t,
4144,61,231,t,f,t,t,2.72907735,3.449413113,6,233,255,100,0,f,t,1
4116,35,231,,f,f,f,2.729072882,2.729073044,6,,,,,,,
4175,94,231,t,f,t,t,2.729083218,3.087235,6,127,-235,0,0,f,f,1
4173,92,231,f,f,t,t,2.72908272,3.087234919,6,202,-335,0,0,f,f,1
4120,37,231,,f,f,f,2.729073866,2.729074074,6,,,,,,,
4182,101,231,t,f,t,t,2.729084479,3.120086736,6,275,121,20,0,f,t,0
4123,41,231,,f,f,f,2.729074294,2.729074444,6,,,,,,,
4060,190,231,t,f,t,t,2.723617292,3.4491964,2,160,-297,100,0,f,f,0
11659,115,355,t,t,t,t,3.128445162,4.183199861,6,100,250,100,100,f,t,0
4128,44,231,,f,f,f,2.729075058,2.729075231,6,,,,,,,
4129,45,231,,f,f,f,2.729075197,2.729075347,6,,,,,,,
3646,209,231,t,f,t,t,2.659412407,4.408069468,6,111,154,0,0,f,t,12
4130,48,231,,f,f,f,2.729075405,2.729075475,6,,,,,,,
4131,46,231,,f,f,f,2.729075567,2.729075706,6,,,,,,,
4133,52,231,,f,f,f,2.729075799,2.729075961,6,,,,,,,
4135,50,231,,f,f,f,2.729075914,2.729076053,6,,,,,,,
4136,53,231,,f,f,f,2.729075984,2.729076157,6,,,,,,,
4134,51,231,,f,f,f,2.729075914,2.729076169,6,,,,,,,
4137,54,231,,f,f,f,2.729076181,2.729076331,6,,,,,,,
4138,55,231,,f,f,f,2.729076354,2.729076528,6,,,,,,,
4139,56,231,,f,f,f,2.729076516,2.729076713,6,,,,,,,
4140,58,231,,f,f,f,2.729076771,2.729076875,6,,,,,,,
4141,60,231,,f,f,f,2.729076817,2.729076968,6,,,,,,,
4142,59,231,,f,f,f,2.729076921,2.729077072,6,,,,,,,
4143,57,231,,f,f,f,2.729077072,2.729077176,6,,,,,,,
4145,63,231,,f,f,f,2.729077384,2.729077558,6,,,,,,,
4149,65,231,,f,f,f,2.729078148,2.729078252,6,,,,,,,
4151,67,231,,f,f,f,2.729078241,2.729078403,6,,,,,,,
4152,71,231,,f,f,f,2.729078484,2.729078646,6,,,,,,,
4153,72,231,,f,f,f,2.729078681,2.729078854,6,,,,,,,
4156,75,231,,f,f,f,2.729079132,2.729079317,6,,,,,,,
4157,76,231,,f,f,f,2.72907934,2.729079514,6,,,,,,,
4159,78,231,,f,f,f,2.729079757,2.729079942,6,,,,,,,
4160,79,231,,f,f,f,2.729079884,2.729080012,6,,,,,,,
4158,70,231,,f,f,f,2.729079549,2.729080162,6,,,,,,,
4161,80,231,,f,f,f,2.72908015,2.729080231,6,,,,,,,
4162,81,231,,f,f,f,2.729080463,2.729080579,6,,,,,,,
4167,77,231,,f,f,f,2.729081563,2.729081887,6,,,,,,,
4169,89,231,,f,f,f,2.729082049,2.729082199,6,,,,,,,
4172,90,231,,f,f,f,2.7290825,2.72908272,6,,,,,,,
4174,87,231,,f,f,f,2.72908309,2.729083345,6,,,,,,,
4180,98,231,,f,f,f,2.729083958,2.729084039,6,,,,,,,
4181,100,231,,f,f,f,2.729084317,2.729084491,6,,,,,,,
4183,102,231,,f,f,f,2.729084896,2.729085139,6,,,,,,,
4184,93,231,,f,f,f,2.729085069,2.729085266,6,,,,,,,
4185,104,231,,f,f,f,2.729085081,2.729085278,6,,,,,,,
4186,105,231,,f,f,f,2.729085347,2.729085521,6,,,,,,,
4188,107,231,,f,f,f,2.729085729,2.729085891,6,,,,,,,
4189,103,231,,f,f,f,2.7290861,2.729086262,6,,,,,,,
4380,300,231,t,f,t,t,2.729120706,3.087235313,6,228,-99,0,0,f,f,0
4190,109,231,,f,f,f,2.729086111,2.729086273,6,,,,,,,
4354,273,231,f,f,t,t,2.729115463,2.800840336,6,250,64,0,0,f,t,0
4403,322,231,f,f,t,t,2.729124815,3.087235405,6,219,-440,0,0,f,f,0
4200,119,231,,f,f,f,2.729088044,2.729088194,6,,,,,,,
8961,319,319,f,t,t,t,2.867869294,2.867909884,1,,,,,f,t,
4205,123,231,,f,f,f,2.729088889,2.729089051,6,,,,,,,
11660,317,355,,t,f,f,3.128551933,3.128552882,6,,,,,,,
4206,125,231,,f,f,f,2.729089282,2.729089444,6,,,,,,,
4405,321,231,f,f,t,t,2.729125185,3.087235498,6,239,-512,0,0,f,t,7
4217,136,231,,f,f,f,2.729090938,2.729091181,6,,,,,,,
4408,325,231,f,f,t,t,2.729125926,3.087235567,6,235,-611,0,0,f,t,0
4220,141,231,,f,f,f,2.729091782,2.729091933,6,,,,,,,
4178,88,231,f,f,t,f,2.729083843,6.377739699,6,123,107,0,0,f,f,1
4155,73,231,f,f,t,f,2.729078981,7.214700937,6,144,90,0,0,f,t,1
4164,74,231,t,f,t,f,2.729080752,7.395654005,6,142,260,0,0,f,f,23
4125,43,231,f,f,t,f,2.729074653,8.581665764,6,160,105,0,0,f,t,28
4604,43,5,t,t,t,t,2.735363299,8.587628681,5,188,213,0,80,f,t,37
4427,344,231,f,f,t,t,2.729129016,3.087235648,6,233,23,0,0,f,f,0
4224,144,231,,f,f,f,2.729092512,2.729092674,6,,,,,,,
4431,346,231,f,f,t,t,2.729129769,3.087235752,6,219,-111,0,0,f,f,0
4226,145,231,,f,f,f,2.729092928,2.729093079,6,,,,,,,
4437,352,231,f,f,t,t,2.729130926,3.087235845,6,219,-235,0,0,f,f,0
4230,146,231,,f,f,f,2.729093275,2.729093449,6,,,,,,,
4440,353,231,t,f,t,t,2.729131273,3.087235926,6,201,-289,0,0,f,t,1
4239,158,231,,f,f,f,2.729095058,2.72909522,6,,,,,,,
4441,356,231,f,f,t,t,2.729131655,3.08723603,6,224,-400,0,0,f,f,0
4242,162,231,,f,f,f,2.729095694,2.729095856,6,,,,,,,
4505,424,231,t,f,t,t,2.729144086,3.449413576,6,244,-40,0,0,f,f,0
4248,168,231,,f,f,f,2.729096701,2.729096852,6,,,,,,,
4286,203,231,f,f,t,t,2.729104155,3.087235162,6,238,-61,100,0,f,t,0
4445,360,231,f,f,t,t,2.729132442,3.120086852,6,219,232,0,0,f,f,1
4253,173,231,,f,f,f,2.729097766,2.729098657,6,,,,,,,
4487,406,231,t,f,t,t,2.72914059,3.276444664,6,214,197,0,0,f,f,1
4258,176,231,,f,f,f,2.729098866,2.729099028,6,,,,,,,
4494,414,231,t,f,t,t,2.729141979,3.276444757,6,206,44,0,0,f,f,0
4261,175,231,,f,f,f,2.729099201,2.729099363,6,,,,,,,
4456,373,231,f,f,t,t,2.729134491,3.204131481,6,217,130,0,0,f,t,0
4264,180,231,,f,f,f,2.729099792,2.729100058,6,,,,,,,
4449,364,231,t,f,t,t,2.72913316,3.204131412,6,196,-196,0,0,f,f,0
4274,194,231,,f,f,f,2.729101956,2.729102118,6,,,,,,,
4511,428,231,f,f,t,t,2.729145,3.449413704,6,219,98,0,0,f,f,9
4283,201,231,,f,f,f,2.729103438,2.7291036,6,,,,,,,
4516,436,231,f,f,t,t,2.729146447,3.449413819,6,219,206,0,0,f,f,1
4285,202,231,,f,f,f,2.729103796,2.729103958,6,,,,,,,
4556,477,231,t,f,t,t,2.729160023,4.408070208,6,201,58,0,0,f,t,0
4518,437,231,f,f,t,t,2.729146852,3.449413993,6,219,243,0,0,f,t,6
4293,213,231,,f,f,f,2.729105914,2.7291061,6,,,,,,,
4251,171,231,f,f,t,t,2.729097396,3.449413345,6,217,179,0,0,t,t,107
4295,214,231,,f,f,f,2.729106319,2.729106481,6,,,,,,,
4497,417,231,f,f,t,t,2.729142558,4.40807,6,204,124,0,0,f,t,0
4530,451,231,f,f,t,t,2.729150752,4.408070104,6,205,140,0,20,f,t,1
4305,223,231,,f,f,f,2.72910787,2.729108032,6,,,,,,,
4571,492,231,f,f,t,t,2.7291664,4.408070336,6,223,53,0,0,f,f,10
4316,234,231,,f,f,f,2.72910941,2.729109595,6,,,,,,,
4300,220,231,t,f,t,t,2.729107211,4.408069884,6,13,14,40,0,f,f,0
4321,239,231,,f,f,f,2.729110139,2.729110324,6,,,,,,,
4324,241,231,,f,f,f,2.729110532,2.729110694,6,,,,,,,
4333,249,231,,f,f,f,2.729111817,2.729111991,6,,,,,,,
4334,251,231,,f,f,f,2.729112176,2.729112338,6,,,,,,,
4336,252,231,,f,f,f,2.729112569,2.72911272,6,,,,,,,
4338,253,231,,f,f,f,2.729113009,2.729113171,6,,,,,,,
